n,Group,cross_entropy
1,Agent,9.472585655147496
1,Agent,8.014915390024987
1,Agent,9.542422162507561
1,Agent,9.323841677343632
1,Agent,7.1030387681775915
1,Agent,9.503766939801444
1,Agent,9.345981064786958
1,Agent,9.9364394945498
1,Agent,9.012344441047347
1,Agent,9.86140641736633
1,Agent,9.876386253283247
1,Agent,10.279475146662799
1,Agent,9.547751705339634
1,Agent,10.884222994875302
1,Agent,10.530082008381425
1,Agent,9.96205625609731
1,Agent,6.916769708921087
1,Agent,9.354499807612106
1,Agent,10.257159579311743
1,Agent,9.677974563569949
1,Agent,6.981992445638741
1,Agent,8.646933063507788
1,Agent,10.158460802830163
1,Agent,4.399116114323054
1,Agent,8.083472433262882
1,Agent,10.503766688826966
1,Agent,8.534858005700071
1,Agent,11.185096712601574
1,Agent,9.932682049521558
1,Agent,8.724749957308406
1,Agent,11.382303608786918
1,Agent,11.136486379628666
1,Agent,10.23270566414514
1,Agent,8.630814511772225
1,Agent,10.097883334355311
1,Agent,10.383936823174714
1,Agent,10.332975013933856
1,Agent,8.936351140705952
1,Agent,10.127799313254817
1,Agent,10.136084234541944
1,Agent,6.517310293003172
1,Agent,10.018815953781134
1,Agent,3.615462159500466
1,Agent,9.012692061804634
1,Agent,8.555257957327042
1,Agent,10.78175427029256
1,Agent,8.954007814014483
1,Agent,6.145145707171959
1,Agent,8.531224150792482
1,Agent,3.615462159500466
1,Agent,10.316799157941485
1,Agent,8.563573707289367
1,Agent,7.754760452842529
1,Agent,7.122286455403806
1,Agent,8.769169355430902
1,Agent,8.744638833366768
1,Agent,11.254918340510088
1,Agent,9.047351633323512
1,Agent,11.857400754815018
1,Agent,9.125526069907549
1,Agent,7.985941997568568
1,Agent,10.347210888423556
1,Agent,9.427179836371197
1,Agent,8.621574641377775
1,Agent,8.138867373176359
1,Agent,9.73898451571432
1,Agent,9.532565547401367
1,Agent,7.525626517287147
1,Agent,9.696469825636235
1,Agent,8.896540204645165
1,Agent,10.544960525959201
1,Agent,9.417243692655306
1,Agent,8.855132901090682
1,Agent,9.757263338551043
1,Agent,11.462709598907951
1,Agent,10.5189026730083
1,Agent,10.121475201450036
1,Agent,9.580927206240325
1,Agent,9.656637651842287
1,Agent,10.330444365179925
1,Agent,9.244848018113913
1,Agent,7.534277127496555
1,Agent,9.57638478493079
1,Agent,10.015691312326775
1,Agent,10.441016044112176
1,Agent,10.11846652438592
1,Agent,10.127799313254817
1,Agent,8.57646159719608
1,Agent,9.413625574051775
1,Agent,10.245628696166275
1,Agent,10.451000428214007
1,Agent,10.838856920396633
1,Agent,9.33019704853807
1,Agent,10.754821731654873
1,Agent,10.76618470230553
1,Agent,9.5638418374582
1,Agent,9.65451270166776
1,Agent,7.412725677977374
1,Agent,9.518767955887563
1,Agent,9.431006792518229
1,Agent,10.483003382046162
1,Agent,9.823717255138227
1,Agent,9.533619144063042
1,Agent,6.477240854153013
1,Agent,9.627578053685532
1,Agent,10.468827483466532
1,Agent,10.736994289840384
1,Agent,8.947227091646747
1,Agent,9.68820592406093
1,Agent,10.9093487037173
1,Agent,8.885224427337386
1,Agent,9.432166489514486
1,Agent,8.370913497404306
1,Agent,11.051131313642246
1,Agent,9.75339051175017
1,Agent,8.39651567026695
1,Agent,3.615462159500466
1,Agent,10.093153490075823
1,Agent,10.431870045870419
1,Agent,4.677664486305413
1,Agent,10.09177386483686
1,Agent,11.254523928350155
1,Agent,6.435892646059598
1,Agent,10.334750117619793
1,Agent,8.78739527681694
1,Agent,9.622962427095088
1,Agent,11.92243579963957
1,Agent,10.148633447174673
1,Agent,13.894201986050575
1,Agent,8.52321747553526
1,Agent,11.355565856787544
1,Agent,10.350366681443003
1,Agent,10.985365645430162
1,Agent,9.309763322136734
1,Agent,9.281308679946452
1,Agent,10.020107481847907
1,Agent,8.908350170911245
1,Agent,9.88598005566711
1,Agent,10.377004474116857
1,Agent,8.964191618009544
1,Agent,11.703459815119345
1,Agent,10.202404033254329
1,Agent,7.042723237110955
1,Agent,9.672827979100726
1,Agent,8.613478886174947
1,Agent,10.91327312774365
1,Agent,8.950166991758904
1,Agent,9.020192648971252
1,Agent,9.206036959879684
1,Agent,9.530872547811606
1,Agent,9.379597620855346
1,Agent,8.992882398752494
1,Agent,5.070289211478669
1,Agent,9.413200845076581
1,Agent,8.905406868250221
1,Agent,9.038859501209108
1,Agent,10.148397917918128
1,Agent,6.453947105497054
1,Agent,8.842602158543507
1,Agent,9.453927116961443
1,Agent,9.084191750839786
1,Agent,8.945220987722976
1,Agent,9.087403691369326
1,Agent,9.733457397108666
1,Agent,10.5274214412272
1,Agent,9.839362799019396
1,Agent,7.162407341277235
1,Agent,7.1705965336861786
1,Agent,10.155697636945606
1,Agent,9.776249042522357
1,Agent,8.519035243442485
1,Agent,9.52210575577693
1,Agent,7.344770838719935
1,Agent,8.829259014822792
1,Agent,8.969217786885775
1,Agent,9.176343529517085
1,Agent,10.368072932445166
1,Agent,11.16859643013441
1,Agent,9.295874342404234
1,Agent,9.800832754517286
1,Agent,9.616187539261048
1,Agent,9.855387792771799
1,Agent,8.693230420029533
1,Agent,6.7435551494824955
1,Agent,10.449673395570104
1,Agent,7.045693196968905
1,Agent,12.148275437885738
1,Agent,11.77287467733467
1,Agent,10.245897322435917
1,Agent,3.6154621595004657
1,Agent,8.687185350959982
1,Agent,10.171102420786292
1,Agent,8.573989153173518
1,Agent,9.050172840133618
1,Agent,9.436314541234678
1,Agent,10.078050894412728
1,Agent,10.067935242893537
1,Agent,7.5126414421034236
1,Agent,7.457862542036286
1,Agent,10.626463018624735
1,Agent,9.01282612608126
1,Agent,10.040471615565398
1,Agent,10.298081845348301
1,Agent,8.526133828146465
1,Agent,12.794516063066027
1,Agent,9.283884771890358
1,Agent,9.245841726084132
1,Agent,9.723998767448657
1,Agent,9.838279144631004
1,Agent,11.15890572143459
1,Agent,9.155705205506646
1,Agent,8.308295741109193
1,Agent,9.306234777430817
1,Agent,9.725015813701914
1,Agent,9.027235107743376
1,Agent,10.252961785099744
1,Agent,9.495884341949719
1,Agent,6.145145707171959
1,Agent,12.453109182829019
1,Agent,9.485943908733496
1,Agent,10.0268303611451
1,Agent,9.236606735653325
1,Agent,8.8401557706788
1,Agent,7.5238491380295915
1,Agent,3.615462159500466
1,Agent,5.2291074323924125
1,Agent,10.127799313254817
1,Agent,10.6801544142254
1,Agent,9.128360093417403
1,Agent,8.698992837690621
1,Agent,8.897054244782336
1,Agent,10.009340175120474
1,Agent,9.16048055480833
1,Agent,11.196042702814301
1,Agent,9.851980603883446
1,Agent,6.917660891644307
1,Agent,11.020257375245638
1,Agent,5.357152419612625
1,Agent,10.53114539266944
1,Agent,8.167473126058301
1,Agent,7.648494605564759
1,Agent,9.414033509875654
1,Agent,9.964705744524789
1,Agent,10.993302006554934
1,Agent,10.165898522701848
1,Agent,9.163930090577141
1,Agent,10.058130486324155
1,Agent,10.646502951563756
1,Agent,11.301371094210243
1,Agent,10.075222159178642
1,Agent,8.337883679340372
1,Agent,9.824473054122786
1,Agent,10.268510669440355
1,Agent,8.575161310183635
1,Agent,10.440348576025265
1,Agent,8.130290121673559
1,Agent,9.502061645508428
1,Agent,4.803659640148128
1,Agent,10.062252788067736
1,Agent,10.35388337548882
1,Agent,9.376931913505143
1,Agent,9.493666779708823
1,Agent,6.578594515933433
1,Agent,7.023255207285163
1,Agent,11.77483475023696
1,Agent,9.547544240769469
1,Agent,9.277850880168407
1,Agent,11.579297965702748
1,Agent,11.260030662602366
1,Agent,8.551532690251559
1,Agent,10.812738154803846
1,Agent,13.572273891163213
1,Agent,9.144686521046383
1,Agent,10.321084623139585
1,Agent,9.175620947905795
1,Agent,9.53231185819026
1,Agent,11.269327956705242
1,Agent,9.318925076155935
1,Agent,10.028109410171572
1,Agent,7.85963038364726
1,Agent,12.18677130227906
1,Agent,10.571335552627529
1,Agent,8.205962920138294
1,Agent,10.161925134386102
1,Agent,14.30923948532942
1,Agent,9.149187144701829
1,Agent,7.377311366952296
1,Agent,10.360646012238085
1,Agent,9.16475846638941
1,Agent,9.947899314429414
1,Agent,10.463684464057359
1,Agent,9.577644637963527
1,Agent,6.288906490957705
1,Agent,9.2004885347602
1,Agent,9.107087426135877
1,Agent,10.703971453506089
1,Agent,9.93150265028245
1,Agent,9.403497330310365
1,Agent,11.050012557720134
1,Agent,10.18598222308542
1,Agent,10.59380127065165
1,Agent,8.902422299013505
1,Agent,8.860353684918863
1,Agent,8.235886004189322
1,Agent,9.595451034202963
1,Agent,11.071032213301866
1,Agent,11.497387979789634
1,Agent,7.3310474833729
1,Agent,10.501232353496704
1,Agent,7.7769616201454355
1,Agent,6.105923794331301
1,Agent,10.794460755647965
1,Agent,7.2191319280635735
1,Agent,9.602251555638786
1,Agent,10.549801721143192
1,Agent,9.462710774039964
1,Agent,11.695135538381091
1,Agent,9.802158188145176
1,Agent,9.22051931630133
1,Agent,4.127341820960197
1,Agent,12.199346604776935
1,Agent,9.539334952183747
1,Agent,10.205673817277297
1,Agent,7.809459584490669
1,Agent,10.348353121876277
1,Agent,9.281209038493861
1,Agent,9.97188067448642
1,Agent,9.520396265953716
1,Agent,9.27609492175011
1,Agent,9.430888290283235
1,Agent,9.571853013405978
1,Agent,9.868678343925321
1,Agent,9.290148740522437
1,Agent,9.258830052160139
1,Agent,9.105098683914937
1,Agent,8.341916125191089
1,Agent,13.80923948532942
1,Agent,10.529825647627364
1,Agent,9.480406904585669
1,Agent,11.918202993215713
1,Agent,8.446874481228313
1,Agent,9.479178471888932
1,Agent,13.894201986050575
1,Agent,12.453109182829019
1,Agent,9.09833498982526
1,Agent,9.915848764979883
1,Agent,9.97196063672782
1,Agent,8.383551836059679
1,Agent,7.389708789650963
1,Agent,3.654627203796527
1,Agent,9.584028765121145
1,Agent,11.520087216895458
1,Agent,6.282620108569183
1,Agent,9.183096197058278
1,Agent,9.39163689803973
1,Agent,9.922161484832321
1,Agent,9.326337551233133
1,Agent,3.654627203796527
1,Agent,8.741281691329373
1,Agent,11.723009361619198
1,Agent,7.26372291810307
1,Agent,8.65143795887278
1,Agent,11.006565509454909
1,Agent,9.451692950129113
1,Agent,6.316262330047604
1,Agent,8.854255693614776
1,Agent,10.286295123999471
1,Agent,10.10131775647537
1,Agent,11.480368917135424
1,Agent,7.979160015546421
1,Agent,5.246105117455057
1,Agent,9.216891607737873
1,Agent,11.006565509454909
1,Agent,10.497448881130502
1,Agent,10.372261698804193
1,Agent,9.55421478243479
1,Agent,9.249659712955165
1,Agent,14.3187781557891
1,Agent,3.654627203796527
1,Agent,11.233815655067943
1,Agent,9.633375983137544
1,Agent,8.57648702362292
1,Agent,9.20415265777245
1,Agent,11.37868589118683
1,Agent,8.886746266644751
1,Agent,8.79053085338802
1,Agent,12.056979367858267
1,Agent,11.275599357397432
1,Agent,9.501256314287648
1,Agent,9.202690052086643
1,Agent,8.341890949158474
1,Agent,5.518261193783839
1,Agent,13.3187781557891
1,Agent,9.444661483320923
1,Agent,4.155220417351673
1,Agent,10.427725894491648
1,Agent,11.409304457319777
1,Agent,10.191266624247286
1,Agent,11.274801042643926
1,Agent,8.519310399616934
1,Agent,7.690361536748663
1,Agent,9.650800997632082
1,Agent,9.034649460982319
1,Agent,14.3187781557891
1,Agent,8.908798751384166
1,Agent,7.811592750257541
1,Agent,10.169149861971778
1,Agent,10.09030515422266
1,Agent,10.93028970470523
1,Agent,8.560740189463699
1,Agent,10.851641799517832
1,Agent,8.528693982843437
1,Agent,10.45645463897583
1,Agent,8.81027909168887
1,Agent,10.191266624247286
1,Agent,10.348098310752759
1,Agent,9.411269742490797
1,Agent,9.47889223538541
1,Agent,8.387633499476587
1,Agent,9.09408241815941
1,Agent,11.073485467831025
1,Agent,10.254148995992466
1,Agent,8.597272308030867
1,Agent,9.631724097767373
1,Agent,9.732877621352666
1,Agent,7.714270476246875
1,Agent,10.547548880518544
1,Agent,10.338039539389747
1,Agent,10.601035228672647
1,Agent,10.907487546430476
1,Agent,8.758097670517794
1,Agent,3.6546272037965273
1,Agent,9.96106261541743
1,Agent,9.875941131906945
1,Agent,10.218883148717257
1,Agent,9.890266474262159
1,Agent,10.276515430082613
1,Agent,8.555884813598157
1,Agent,10.121298244561364
1,Agent,6.505291988275325
1,Agent,9.605025224537936
1,Agent,7.138738308121769
1,Agent,8.927003901273553
1,Agent,8.189064425487917
1,Agent,10.719080482650542
1,Agent,9.832875291012515
1,Agent,8.64027112805341
1,Agent,8.879798952494607
1,Agent,9.462887816054852
1,Agent,7.352079077673785
1,Agent,9.89657036811463
1,Agent,9.807922544814645
1,Agent,8.868762571488915
1,Agent,8.450389436616991
1,Agent,9.115263022411948
1,Agent,10.28474689698761
1,Agent,8.107983238390812
1,Agent,9.005580015094147
1,Agent,9.964939583587451
1,Agent,8.233281643459254
1,Agent,8.567745579972936
1,Agent,7.122093630260475
1,Agent,10.10116316478844
1,Agent,6.927359571496276
1,Agent,10.402610300103042
1,Agent,8.978536657672048
1,Agent,9.840835558377588
1,Agent,11.015199527757533
1,Agent,10.752763156077561
1,Agent,9.301092498129298
1,Agent,8.49655608222427
1,Agent,9.270101965144343
1,Agent,10.703376279162093
1,Agent,9.440884491846926
1,Agent,7.414813086492596
1,Agent,9.538739587943384
1,Agent,10.568108716499843
1,Agent,9.814266582793927
1,Agent,7.986702679792813
1,Agent,8.560499610717681
1,Agent,9.994037560863479
1,Agent,8.742708771953563
1,Agent,9.191836619692946
1,Agent,10.342715516775272
1,Agent,9.634033284961076
1,Agent,9.106659322665225
1,Agent,10.26384408991419
1,Agent,11.889327597453722
1,Agent,9.75102840786165
1,Agent,9.886784339793808
1,Agent,9.15522708087169
1,Agent,10.077011775435718
1,Agent,10.184763744335358
1,Agent,7.808644968087851
1,Agent,11.426253430938281
1,Agent,9.524187400502703
1,Agent,8.995360087451125
1,Agent,12.162050154610078
1,Agent,7.735452509528223
1,Agent,8.729419701505156
1,Agent,10.376751881493897
1,Agent,10.578234898011672
1,Agent,11.014830009534784
1,Agent,8.143993281896295
1,Agent,8.743390765350865
1,Agent,8.052871679128657
1,Agent,11.438221404857297
1,Agent,10.060451767759572
1,Agent,10.553836792564915
1,Agent,10.583155311921539
1,Agent,9.469282581930438
1,Agent,9.088319570272976
1,Agent,9.066106205918171
1,Agent,9.958640571120279
1,Agent,9.839050330778848
1,Agent,9.33281021573889
1,Agent,8.222837351486115
1,Agent,10.853642109839406
1,Agent,10.990117698381802
1,Agent,12.37609943875966
1,Agent,9.028654574125287
1,Agent,8.961569731162605
1,Agent,8.608846323112065
1,Agent,10.538787550392911
1,Agent,8.82206122472448
1,Agent,10.165454373191853
1,Agent,10.59131731103336
1,Agent,9.957116101067127
1,Agent,8.823874872979955
1,Agent,9.762202946083644
1,Agent,7.384212264070647
1,Agent,8.261855733282594
1,Agent,10.043661941695659
1,Agent,9.479100426855485
1,Agent,9.451090565226847
1,Agent,8.18672893105873
1,Agent,9.769781601233525
1,Agent,6.219732061722607
1,Agent,8.696699434160557
1,Agent,10.012535189939356
1,Agent,10.56758505524385
1,Agent,3.654627203796527
1,Agent,10.088563511470118
1,Agent,14.3187781557891
1,Agent,7.434096004824754
1,Agent,8.51764477259274
1,Agent,9.9882873564298
1,Agent,8.61381575582107
1,Agent,9.61406980854306
1,Agent,8.97050934009296
1,Agent,8.10736642361415
1,Agent,9.318704250488755
1,Agent,6.5593090561416805
1,Agent,9.736396105788675
1,Agent,9.325045250217327
1,Agent,10.095903980094377
1,Agent,3.654627203796527
1,Agent,8.67499763901288
1,Agent,7.999951036870695
1,Agent,10.371233506537427
1,Agent,9.295192817842809
1,Agent,10.956084553298304
1,Agent,3.654627203796527
1,Agent,8.469802031790051
1,Agent,8.933791249225102
1,Agent,13.261039547079132
1,Agent,9.589925292125
1,Agent,10.105999707051195
1,Agent,9.884776275705244
1,Agent,7.389708789650963
1,Agent,10.468602452414597
1,Agent,9.242696037575376
1,Agent,10.105999707051195
1,Agent,7.401888022061016
1,Agent,9.296665332856012
1,Agent,9.633375983137544
1,Agent,9.84575245453412
1,Agent,9.512539630841353
1,Agent,4.90899390963929
1,Agent,9.519000578037254
1,Agent,8.99231495480585
1,Agent,8.154872070718048
1,Agent,9.531697170328918
1,Agent,9.49147304989765
1,Agent,9.238189307910211
1,Agent,8.048341610523766
1,Agent,7.928964071082845
1,Agent,8.370648744848003
1,Agent,8.81922136538594
1,Agent,9.126142013948206
1,Agent,8.550015326558224
1,Agent,10.853822570301165
1,Agent,7.416870567357956
1,Agent,8.452650248927277
1,Agent,8.820236259461764
1,Agent,9.228794901990097
1,Agent,7.247585106275373
1,Agent,10.50827146188328
1,Agent,6.789830006764384
1,Agent,8.655012279345806
1,Agent,8.246419296729586
1,Agent,12.088735707887446
1,Agent,13.903740656510255
1,Agent,9.567275827153987
1,Agent,11.095145859767289
1,Agent,9.903960345248747
1,Agent,10.324096204405175
1,Agent,7.772894465760315
1,Agent,9.679958136767453
1,Agent,11.54279344618745
1,Agent,9.786518905608606
1,Agent,7.92431842334949
1,Agent,8.955213618598927
1,Agent,9.352270844105297
1,Agent,10.336497122418203
1,Agent,9.64674326402069
1,Agent,7.242298670881921
1,Agent,10.788104373020087
1,Agent,8.62944377801913
1,Agent,9.762170041024751
1,Agent,10.294419703061884
1,Agent,7.183956257302573
1,Agent,7.933892112210313
1,Agent,9.25517734680706
1,Agent,7.894240555085703
1,Agent,9.965505272953584
1,Agent,9.496911492561392
1,Agent,7.175443166771734
1,Agent,11.689498735858507
1,Agent,12.044132379360786
1,Agent,8.205835546062971
1,Agent,8.857321610593072
1,Agent,9.21973835467352
1,Agent,10.501207378331095
1,Agent,12.592314434993154
1,Agent,10.770593039683027
1,Agent,10.086351858023201
1,Agent,11.202374159187448
1,Agent,10.23224902616977
1,Agent,10.611960368567347
1,Agent,10.876884745872943
1,Agent,7.462920568026664
1,Agent,9.667558966059913
1,Agent,9.69662695314568
1,Agent,7.92431842334949
1,Agent,8.542654413273752
1,Agent,10.392736376659546
1,Agent,7.176693584122675
1,Agent,8.587437564909985
1,Agent,9.831501430760452
1,Agent,12.88154359683103
1,Agent,9.076543236509792
1,Agent,9.4739173395624
1,Agent,10.475401350695037
1,Agent,9.841546480332758
1,Agent,8.926421277566435
1,Agent,7.986702679792813
1,Agent,10.078057060542244
1,Agent,10.260658480269111
1,Agent,9.584779266918561
1,Agent,13.903740656510255
1,Agent,9.063313790192577
1,Agent,8.867701683905528
1,Agent,4.749686390166998
1,Agent,9.878662099906288
1,Agent,11.010924031675053
1,Agent,7.6762429365836775
1,Agent,13.903740656510255
1,Agent,9.281923198788306
1,Agent,8.303879247947316
1,Agent,9.227337725933701
1,Agent,6.933141300376282
1,Agent,9.730569738551354
1,Agent,9.205322174466376
1,Agent,11.129939170725812
1,Agent,10.653319628553408
1,Agent,9.941740550804543
1,Agent,10.362169540180783
1,Agent,10.37602743025302
1,Agent,9.205342097127069
1,Agent,10.333228445653848
1,Agent,8.857623886063243
1,Agent,11.25988446673553
1,Agent,11.816277815259918
1,Agent,8.545448270101996
1,Agent,9.712821200527523
1,Agent,8.017702740347433
1,Agent,9.3540087792109
1,Agent,9.710142333941526
1,Agent,8.955360323429648
1,Agent,10.320906541813144
1,Agent,3.654627203796527
1,Agent,11.581812561622893
1,Agent,8.935767068057775
1,Agent,7.201772837578917
1,Agent,9.772145235319554
1,Agent,10.317782955576416
1,Agent,9.680448840095222
1,Agent,9.152032358592567
1,Agent,8.696198151090078
1,Agent,13.903740656510255
1,Agent,10.670278429528055
1,Agent,7.247585106275373
1,Agent,8.126733211857957
1,Agent,10.111809462695874
1,Agent,13.7964312915478
1,Agent,10.901049949299574
1,Agent,7.099629607465951
1,Agent,9.685127425497644
1,Agent,10.143094445944797
1,Agent,10.00051948369908
1,Agent,10.174241047265262
1,Agent,9.112785160438618
1,Agent,9.844594539996761
1,Agent,12.340990553465863
1,Agent,10.23589961131949
1,Agent,11.023455575685775
1,Agent,7.480073869140828
1,Agent,14.3187781557891
1,Agent,10.494607117777957
1,Agent,9.702189269524961
1,Agent,11.049683795688779
1,Agent,7.665112284030164
1,Agent,9.897646164399536
1,Agent,9.77265642800629
1,Agent,9.102479824247826
1,Agent,9.503086418938336
1,Agent,10.35482832631083
1,Agent,8.908648163485825
1,Agent,10.64610506060834
1,Agent,10.422825940293066
1,Agent,7.996310759414484
1,Agent,8.499663637345748
1,Agent,8.148175290835518
1,Agent,12.189524344684195
1,Agent,9.106381512868538
1,Agent,8.362046109915514
1,Agent,7.353165354800722
1,Agent,11.22256055734737
1,Agent,8.793615588399806
1,Agent,9.5774923414003
1,Agent,9.477479558053032
1,Agent,8.540187684245211
1,Agent,6.125092794184533
1,Agent,10.87114933619352
1,Agent,3.6314623332863976
1,Agent,9.663688510950866
1,Agent,9.576840765904665
1,Agent,10.340262549082805
1,Agent,9.10743903413191
1,Agent,9.458322096751822
1,Agent,3.6314623332863976
1,Agent,11.670133233263364
1,Agent,10.444293350775029
1,Agent,9.059224679811516
1,Agent,9.476801835012452
1,Agent,12.70938738069404
1,Agent,11.10963685250695
1,Agent,10.047909125068186
1,Agent,10.242870590800198
1,Agent,8.175205971681665
1,Agent,8.332947933704625
1,Agent,9.495032687590811
1,Agent,6.2502363400550545
1,Agent,9.17801214922414
1,Agent,7.262215987887425
1,Agent,11.210595005117112
1,Agent,8.673186572846998
1,Agent,9.498979871820445
1,Agent,11.391450680692785
1,Agent,8.595577902526708
1,Agent,10.127641603317455
1,Agent,8.887627144510756
1,Agent,8.804301663989545
1,Agent,8.83534194659699
1,Agent,7.848436325107342
1,Agent,10.78498275578372
1,Agent,11.861006278137488
1,Agent,7.895060541341967
1,Agent,9.250897772776678
1,Agent,12.056377974379474
1,Agent,6.782846462334548
1,Agent,11.29906725542105
1,Agent,9.56824273295755
1,Agent,9.970699997562638
1,Agent,9.80317289428068
1,Agent,9.485729662192412
1,Agent,10.044778834473869
1,Agent,10.942095142296424
1,Agent,10.362021355213594
1,Agent,11.380826576970588
1,Agent,10.789429956407233
1,Agent,9.926031837410829
1,Agent,10.155978845434282
1,Agent,8.621182980034728
1,Agent,8.547693842966169
1,Agent,7.811801618945344
1,Agent,9.844548458505106
1,Agent,10.482036348981842
1,Agent,9.595259280998997
1,Agent,9.442306984956783
1,Agent,8.500958764863976
1,Agent,10.93697974367906
1,Agent,8.28222361289844
1,Agent,8.44331292567099
1,Agent,9.107735301201007
1,Agent,10.380286155600869
1,Agent,10.329702973233934
1,Agent,6.693287100090554
1,Agent,9.742865902954476
1,Agent,10.346926278835035
1,Agent,7.785267429374789
1,Agent,7.832506150777927
1,Agent,10.366955621279876
1,Agent,9.470590339708904
1,Agent,10.15557804009594
1,Agent,10.688429583216248
1,Agent,9.330386988765472
1,Agent,8.70626900693958
1,Agent,9.937089900059473
1,Agent,9.465947673115076
1,Agent,8.076214493633092
1,Agent,9.72475224231867
1,Agent,10.102015240603626
1,Agent,10.494932788728844
1,Agent,9.32819225549982
1,Agent,9.454039727587372
1,Agent,11.130582270837603
1,Agent,9.754413074031484
1,Agent,10.028363237818835
1,Agent,10.13087998826186
1,Agent,8.90601262175929
1,Agent,3.6314623332863976
1,Agent,8.536588626664487
1,Agent,11.19072859875864
1,Agent,9.582880553577736
1,Agent,7.660837686261162
1,Agent,10.437655676715584
1,Agent,12.939524344684195
1,Agent,12.85190003291316
1,Agent,8.565292680653037
1,Agent,9.508293752784427
1,Agent,9.783753421918595
1,Agent,6.638502091764626
1,Agent,11.830695362109545
1,Agent,8.825945430406373
1,Agent,8.632901225062161
1,Agent,9.835666779402324
1,Agent,9.407901660474938
1,Agent,9.787906702128145
1,Agent,9.233870949301116
1,Agent,9.479180658832744
1,Agent,10.675560186635778
1,Agent,9.985091985157199
1,Agent,9.57533213739544
1,Agent,9.527415133205727
1,Agent,9.746909302980107
1,Agent,10.89485183020217
1,Agent,3.6314623332863976
1,Agent,11.846003013467035
1,Agent,10.31744568221116
1,Agent,9.238697246255002
1,Agent,11.011185223296707
1,Agent,10.491573301159399
1,Agent,9.477121922144768
1,Agent,13.308007141767296
1,Agent,10.490413544370226
1,Agent,10.027614262145267
1,Agent,9.790223423368799
1,Agent,8.692086677614594
1,Agent,9.209980334295667
1,Agent,3.6314623332863976
1,Agent,9.319777098870658
1,Agent,12.921927012711345
1,Agent,10.057887324713393
1,Agent,9.383521144202593
1,Agent,9.202133518962365
1,Agent,9.145995413187952
1,Agent,10.127641603317455
1,Agent,10.567590143327251
1,Agent,10.207659742913737
1,Agent,9.835666779402324
1,Agent,5.749667904484244
1,Agent,7.794624807991575
1,Agent,10.36872812972041
1,Agent,10.605253400459786
1,Agent,10.173904549227142
1,Agent,11.380826576970588
1,Agent,10.020741370041737
1,Agent,9.992275293266948
1,Agent,8.826384728088657
1,Agent,8.966264495975892
1,Agent,10.21371687480417
1,Agent,9.774087022163949
1,Agent,9.714426130769315
1,Agent,9.804545143309303
1,Agent,13.372222167748097
1,Agent,9.543783445186838
1,Agent,8.533336208759753
1,Agent,13.892969642488453
1,Agent,9.46113334959239
1,Agent,9.757491569540017
1,Agent,10.327061403557732
1,Agent,9.809259105578128
1,Agent,8.714447249551897
1,Agent,8.183581763685725
1,Agent,8.040179501099317
1,Agent,9.823914147857986
1,Agent,11.151680558254952
1,Agent,10.214637191414598
1,Agent,8.184544578596352
1,Agent,9.501485213323344
1,Agent,8.848150966082617
1,Agent,9.295920512118697
1,Agent,10.376389743981129
1,Agent,10.474440765198093
1,Agent,8.452084940100386
1,Agent,9.619118018988777
1,Agent,11.423478195377925
1,Agent,8.817146227446573
1,Agent,8.707437002217004
1,Agent,3.6314623332863976
1,Agent,9.572320633374071
1,Agent,9.9868491685547
1,Agent,10.372101592829502
1,Agent,12.308007141767298
1,Agent,12.995140656655346
1,Agent,13.900543001321815
1,Agent,10.231872066341877
1,Agent,9.770008778162468
1,Agent,8.748541426628297
1,Agent,10.127641603317455
1,Agent,11.603320270288062
1,Agent,3.6314623332863976
1,Agent,6.541356901500258
1,Agent,11.849189285428094
1,Agent,8.510739321277006
1,Agent,9.715483111843525
1,Agent,9.113702844840873
1,Agent,9.23329228546837
1,Agent,9.063496890901435
1,Agent,8.999429218111235
1,Agent,10.358985970089616
1,Agent,8.983073017544092
1,Agent,10.563598034782617
1,Agent,10.915810897859524
1,Agent,9.523913027443314
1,Agent,9.352341577910117
1,Agent,8.489696091201813
1,Agent,9.529783843819857
1,Agent,8.6991337399216
1,Agent,9.562662200761336
1,Agent,11.64438128327374
1,Agent,10.527198510550544
1,Agent,7.46313921491973
1,Agent,11.621709245416108
1,Agent,9.110197820905936
1,Agent,11.082818791933276
1,Agent,10.165567506839453
1,Agent,9.978693382907837
1,Agent,8.16105166344296
1,Agent,9.331024583667212
1,Agent,3.6314623332863976
1,Agent,8.64184950731121
1,Agent,10.83262439066538
1,Agent,7.272558379709447
1,Agent,10.428437385197965
1,Agent,9.684622633417789
1,Agent,3.6314623332863976
1,Agent,9.57587081677831
1,Agent,9.609898926046716
1,Agent,7.901955490929492
1,Agent,8.923729986555655
1,Agent,6.462259566793861
1,Agent,9.443959030701317
1,Agent,10.52243262981302
1,Agent,11.049683795688779
1,Agent,10.00207409965021
1,Agent,9.294487246391103
1,Agent,10.447909358032927
1,Agent,12.239291238302702
1,Agent,9.92585343734506
1,Agent,8.688990644234746
1,Agent,10.411349311496853
1,Agent,13.214408263071924
1,Agent,10.305799805432866
1,Agent,8.65860500946995
1,Agent,7.925560682606351
1,Agent,8.987123797121312
1,Agent,10.082118579676399
1,Agent,10.500799658373051
1,Agent,11.235538660932644
1,Agent,3.6314623332863976
1,Agent,9.698291359526845
1,Agent,9.16977872983156
1,Agent,8.53511991190065
1,Agent,10.98263309302166
